id,hashtagId,count,siblingTagId,createdAt,updatedAt
2282,28,26,10,2017-11-13 12:37:42.613-05,2017-11-13 12:41:48.216-05
2316,50,24,18,2017-11-13 12:37:45.793-05,2017-11-13 12:41:55.154-05
1474,47,29,36,2017-11-13 12:37:28.391-05,2017-11-13 12:41:46.713-05
1907,46,32,10,2017-11-13 12:37:33.746-05,2017-11-13 12:41:38.342-05
2204,7,36,22,2017-11-13 12:37:39.235-05,2017-11-13 12:41:52.858-05
2431,28,23,42,2017-11-13 12:38:05.249-05,2017-11-13 12:41:48.259-05
2364,36,25,19,2017-11-13 12:37:49.493-05,2017-11-13 12:41:51.317-05
1152,7,33,26,2017-11-13 12:37:26.698-05,2017-11-13 12:41:52.864-05
2243,9,22,3,2017-11-13 12:37:41.754-05,2017-11-13 12:41:52.9-05
2350,19,30,12,2017-11-13 12:37:48.823-05,2017-11-13 12:41:53.532-05
2352,19,18,25,2017-11-13 12:37:48.847-05,2017-11-13 12:41:53.566-05
2440,19,21,48,2017-11-13 12:38:07.688-05,2017-11-13 12:41:53.589-05
2163,37,29,7,2017-11-13 12:37:38.156-05,2017-11-13 12:41:51.365-05
2252,9,23,26,2017-11-13 12:37:41.792-05,2017-11-13 12:41:52.949-05
2414,9,19,41,2017-11-13 12:37:57.691-05,2017-11-13 12:41:52.963-05
334,20,28,26,2017-11-13 12:37:23.172-05,2017-11-13 12:41:53.65-05
2104,3,22,45,2017-11-13 12:37:37.04-05,2017-11-13 12:41:49.902-05
2173,39,24,42,2017-11-13 12:37:38.28-05,2017-11-13 12:41:51.625-05
2375,9,28,50,2017-11-13 12:37:50.714-05,2017-11-13 12:41:52.977-05
2102,3,23,24,2017-11-13 12:37:37.004-05,2017-11-13 12:41:55.708-05
2370,9,30,4,2017-11-13 12:37:50.647-05,2017-11-13 12:41:35.726-05
2268,23,21,9,2017-11-13 12:37:42.245-05,2017-11-13 12:41:41.596-05
2341,11,26,22,2017-11-13 12:37:48.415-05,2017-11-13 12:41:55.827-05
378,21,20,41,2017-11-13 12:37:23.368-05,2017-11-13 12:41:53.751-05
2082,42,38,21,2017-11-13 12:37:36.42-05,2017-11-13 12:41:51.714-05
1276,24,31,32,2017-11-13 12:37:27.277-05,2017-11-13 12:41:56.171-05
2214,22,36,7,2017-11-13 12:37:39.867-05,2017-11-13 12:41:53.782-05
88,4,29,39,2017-11-13 12:37:22.092-05,2017-11-13 12:41:49.971-05
2300,25,23,48,2017-11-13 12:37:44.942-05,2017-11-13 12:41:56.254-05
2140,25,26,7,2017-11-13 12:37:37.723-05,2017-11-13 12:41:53.957-05
2111,7,29,37,2017-11-13 12:37:37.196-05,2017-11-13 12:41:50.047-05
1290,26,32,12,2017-11-13 12:37:27.348-05,2017-11-13 12:41:56.269-05
990,47,34,46,2017-11-13 12:37:25.822-05,2017-11-13 12:41:46.727-05
2434,42,23,28,2017-11-13 12:38:06.186-05,2017-11-13 12:41:48.964-05
2248,9,28,14,2017-11-13 12:37:41.776-05,2017-11-13 12:41:35.75-05
1692,8,26,39,2017-11-13 12:37:30.545-05,2017-11-13 12:41:50.124-05
2271,25,24,9,2017-11-13 12:37:42.385-05,2017-11-13 12:41:53.962-05
2336,10,29,5,2017-11-13 12:37:48.293-05,2017-11-13 12:41:52.984-05
2197,49,29,36,2017-11-13 12:37:38.83-05,2017-11-13 12:41:46.858-05
2208,10,28,22,2017-11-13 12:37:39.4-05,2017-11-13 12:41:53.022-05
2338,10,33,31,2017-11-13 12:37:48.35-05,2017-11-13 12:41:53.036-05
2421,36,23,28,2017-11-13 12:37:58.625-05,2017-11-13 12:41:37.481-05
2287,30,28,27,2017-11-13 12:37:42.718-05,2017-11-13 12:41:56.602-05
1632,42,30,43,2017-11-13 12:37:29.874-05,2017-11-13 12:41:48.992-05
2142,25,20,23,2017-11-13 12:37:37.741-05,2017-11-13 12:41:41.73-05
2021,25,19,18,2017-11-13 12:37:35.51-05,2017-11-13 12:41:53.974-05
2361,25,18,19,2017-11-13 12:37:49.079-05,2017-11-13 12:41:53.983-05
2146,25,21,39,2017-11-13 12:37:37.763-05,2017-11-13 12:41:41.763-05
2149,25,19,47,2017-11-13 12:37:37.781-05,2017-11-13 12:41:54.019-05
2229,43,27,1,2017-11-13 12:37:40.733-05,2017-11-13 12:41:49.006-05
2091,45,24,18,2017-11-13 12:37:36.505-05,2017-11-13 12:41:49.098-05
1633,42,35,38,2017-11-13 12:37:29.875-05,2017-11-13 12:41:51.738-05
2095,45,21,25,2017-11-13 12:37:36.524-05,2017-11-13 12:41:49.108-05
2097,45,25,34,2017-11-13 12:37:36.543-05,2017-11-13 12:41:49.12-05
1073,1,37,35,2017-11-13 12:37:26.222-05,2017-11-13 12:41:47.297-05
2194,47,27,42,2017-11-13 12:37:38.766-05,2017-11-13 12:41:49.219-05
1475,47,21,45,2017-11-13 12:37:28.395-05,2017-11-13 12:41:49.228-05
1862,32,25,37,2017-11-13 12:37:33.325-05,2017-11-13 12:41:56.759-05
2366,37,19,11,2017-11-13 12:37:49.558-05,2017-11-13 12:41:56.924-05
2424,48,23,28,2017-11-13 12:37:59.006-05,2017-11-13 12:41:49.263-05
1020,49,29,43,2017-11-13 12:37:25.941-05,2017-11-13 12:41:26.234-05
821,40,32,34,2017-11-13 12:37:25.173-05,2017-11-13 12:41:57.142-05
1690,8,31,34,2017-11-13 12:37:30.544-05,2017-11-13 12:41:47.463-05
452,26,29,4,2017-11-13 12:37:23.673-05,2017-11-13 12:41:33.715-05
2354,19,25,36,2017-11-13 12:37:48.867-05,2017-11-13 12:41:50.687-05
2179,43,27,36,2017-11-13 12:37:38.436-05,2017-11-13 12:41:57.233-05
2327,48,17,39,2017-11-13 12:37:47.448-05,2017-11-13 12:41:52.029-05
2376,12,28,9,2017-11-13 12:37:50.783-05,2017-11-13 12:41:53.072-05
1060,1,29,5,2017-11-13 12:37:26.161-05,2017-11-13 12:41:52.488-05
1067,1,31,24,2017-11-13 12:37:26.2-05,2017-11-13 12:41:52.528-05
685,35,28,22,2017-11-13 12:37:24.614-05,2017-11-13 12:41:46.185-05
1515,10,31,14,2017-11-13 12:37:28.823-05,2017-11-13 12:41:47.539-05
2119,13,29,7,2017-11-13 12:37:37.363-05,2017-11-13 12:41:53.155-05
2125,18,22,43,2017-11-13 12:37:37.484-05,2017-11-13 12:41:48.024-05
2238,1,30,49,2017-11-13 12:37:41.497-05,2017-11-13 12:41:52.56-05
246,16,29,38,2017-11-13 12:37:22.811-05,2017-11-13 12:41:53.315-05
2391,19,28,42,2017-11-13 12:37:52.966-05,2017-11-13 12:41:50.709-05
2269,24,24,28,2017-11-13 12:37:42.343-05,2017-11-13 12:41:28.028-05
2227,39,27,1,2017-11-13 12:37:40.532-05,2017-11-13 12:41:46.39-05
267,17,31,21,2017-11-13 12:37:22.899-05,2017-11-13 12:41:53.373-05
2447,3,14,5,2017-11-13 12:38:25.314-05,2017-11-13 12:41:52.58-05
2283,28,24,24,2017-11-13 12:37:42.632-05,2017-11-13 12:41:28.153-05
2153,27,28,21,2017-11-13 12:37:37.88-05,2017-11-13 12:41:54.157-05
2381,47,25,9,2017-11-13 12:37:51.482-05,2017-11-13 12:41:54.761-05
1464,46,25,48,2017-11-13 12:37:28.318-05,2017-11-13 12:41:57.319-05
2310,48,24,30,2017-11-13 12:37:45.657-05,2017-11-13 12:41:57.358-05
2131,21,28,36,2017-11-13 12:37:37.543-05,2017-11-13 12:41:50.865-05
2101,3,25,7,2017-11-13 12:37:36.985-05,2017-11-13 12:41:52.585-05
2446,18,20,9,2017-11-13 12:38:16.547-05,2017-11-13 12:41:53.438-05
1,2,33,4,2017-11-13 12:37:21.558-05,2017-11-13 12:41:34.961-05
2312,48,20,43,2017-11-13 12:37:45.684-05,2017-11-13 12:41:57.38-05
2167,39,21,10,2017-11-13 12:37:38.235-05,2017-11-13 12:41:42.701-05
106,6,24,21,2017-11-13 12:37:22.182-05,2017-11-13 12:41:52.688-05
4,2,28,6,2017-11-13 12:37:21.559-05,2017-11-13 12:41:34.978-05
2169,39,21,25,2017-11-13 12:37:38.254-05,2017-11-13 12:41:42.731-05
8,2,26,16,2017-11-13 12:37:21.611-05,2017-11-13 12:41:35.016-05
2330,5,29,14,2017-11-13 12:37:47.997-05,2017-11-13 12:41:44.694-05
2246,9,26,10,2017-11-13 12:37:41.768-05,2017-11-13 12:41:52.914-05
555,30,32,20,2017-11-13 12:37:24.092-05,2017-11-13 12:41:22.282-05
2250,9,21,23,2017-11-13 12:37:41.788-05,2017-11-13 12:41:40.288-05
581,31,28,13,2017-11-13 12:37:24.195-05,2017-11-13 12:41:54.231-05
2345,14,29,5,2017-11-13 12:37:48.535-05,2017-11-13 12:41:45.235-05
607,31,31,49,2017-11-13 12:37:24.306-05,2017-11-13 12:41:54.283-05
3,2,23,13,2017-11-13 12:37:21.559-05,2017-11-13 12:41:26.681-05
608,31,29,50,2017-11-13 12:37:24.308-05,2017-11-13 12:41:54.289-05
2445,9,20,18,2017-11-13 12:38:15.804-05,2017-11-13 12:41:52.928-05
2413,9,27,31,2017-11-13 12:37:57.678-05,2017-11-13 12:41:52.949-05
12,2,28,22,2017-11-13 12:37:21.657-05,2017-11-13 12:41:26.714-05
2374,9,25,47,2017-11-13 12:37:50.708-05,2017-11-13 12:41:52.963-05
978,47,25,30,2017-11-13 12:37:25.775-05,2017-11-13 12:41:49.195-05
1062,1,29,8,2017-11-13 12:37:26.174-05,2017-11-13 12:41:47.258-05
2207,10,32,16,2017-11-13 12:37:39.386-05,2017-11-13 12:41:52.997-05
929,46,25,2,2017-11-13 12:37:25.599-05,2017-11-13 12:41:38.315-05
2325,41,20,48,2017-11-13 12:37:47.277-05,2017-11-13 12:41:54.576-05
2200,1,24,37,2017-11-13 12:37:39.181-05,2017-11-13 12:41:47.302-05
2191,47,25,10,2017-11-13 12:37:38.72-05,2017-11-13 12:41:54.761-05
2337,10,23,19,2017-11-13 12:37:48.33-05,2017-11-13 12:41:53.003-05
2193,47,19,25,2017-11-13 12:37:38.743-05,2017-11-13 12:41:54.839-05
1782,2,31,18,2017-11-13 12:37:31.8-05,2017-11-13 12:41:47.345-05
2315,49,24,48,2017-11-13 12:37:45.774-05,2017-11-13 12:41:55.111-05
2386,50,28,9,2017-11-13 12:37:51.602-05,2017-11-13 12:41:55.133-05
2205,8,23,50,2017-11-13 12:37:39.366-05,2017-11-13 12:41:47.512-05
2241,6,24,25,2017-11-13 12:37:41.629-05,2017-11-13 12:41:55.768-05
2117,10,24,45,2017-11-13 12:37:37.338-05,2017-11-13 12:41:47.637-05
2415,11,21,3,2017-11-13 12:37:57.76-05,2017-11-13 12:41:55.813-05
2416,11,23,41,2017-11-13 12:37:57.812-05,2017-11-13 12:41:47.708-05
256,17,29,2,2017-11-13 12:37:22.848-05,2017-11-13 12:41:47.884-05
2132,23,29,7,2017-11-13 12:37:37.578-05,2017-11-13 12:41:50.989-05
2135,23,18,45,2017-11-13 12:37:37.63-05,2017-11-13 12:41:51.049-05
2342,11,25,25,2017-11-13 12:37:48.425-05,2017-11-13 12:41:55.827-05
2213,16,28,36,2017-11-13 12:37:39.64-05,2017-11-13 12:41:56.041-05
2379,16,25,48,2017-11-13 12:37:50.94-05,2017-11-13 12:41:56.055-05
2433,33,23,45,2017-11-13 12:38:05.588-05,2017-11-13 12:41:51.272-05
794,39,28,40,2017-11-13 12:37:25.06-05,2017-11-13 12:41:42.762-05
2115,10,31,25,2017-11-13 12:37:37.313-05,2017-11-13 12:41:53.023-05
2124,18,25,39,2017-11-13 12:37:37.477-05,2017-11-13 12:41:45.695-05
2145,25,18,37,2017-11-13 12:37:37.763-05,2017-11-13 12:41:56.24-05
2272,25,23,28,2017-11-13 12:37:42.419-05,2017-11-13 12:41:48.071-05
2279,28,27,1,2017-11-13 12:37:42.598-05,2017-11-13 12:41:48.201-05
2160,36,30,39,2017-11-13 12:37:38.119-05,2017-11-13 12:41:51.343-05
2150,25,23,46,2017-11-13 12:37:37.781-05,2017-11-13 12:41:56.254-05
1541,12,33,10,2017-11-13 12:37:28.972-05,2017-11-13 12:41:53.079-05
2284,28,23,25,2017-11-13 12:37:42.632-05,2017-11-13 12:41:48.23-05
2226,38,30,36,2017-11-13 12:37:40.506-05,2017-11-13 12:41:51.491-05
2377,13,23,5,2017-11-13 12:37:50.834-05,2017-11-13 12:41:53.155-05
2378,13,23,48,2017-11-13 12:37:50.877-05,2017-11-13 12:41:53.24-05
2172,39,30,36,2017-11-13 12:37:38.272-05,2017-11-13 12:41:51.609-05
2212,16,32,10,2017-11-13 12:37:39.609-05,2017-11-13 12:41:53.264-05
2162,36,29,49,2017-11-13 12:37:38.143-05,2017-11-13 12:41:46.314-05
2217,30,28,10,2017-11-13 12:37:40.075-05,2017-11-13 12:41:48.355-05
268,17,29,22,2017-11-13 12:37:22.903-05,2017-11-13 12:41:53.38-05
2225,37,24,1,2017-11-13 12:37:40.401-05,2017-11-13 12:41:48.644-05
2333,5,19,23,2017-11-13 12:37:48.015-05,2017-11-13 12:41:39.869-05
2367,4,30,9,2017-11-13 12:37:50.465-05,2017-11-13 12:41:35.206-05
2348,18,27,19,2017-11-13 12:37:48.765-05,2017-11-13 12:41:53.462-05
1829,18,25,27,2017-11-13 12:37:32.906-05,2017-11-13 12:41:53.482-05
2127,18,23,47,2017-11-13 12:37:37.497-05,2017-11-13 12:41:53.504-05
2180,43,22,45,2017-11-13 12:37:38.459-05,2017-11-13 12:41:49.066-05
2174,39,21,45,2017-11-13 12:37:38.288-05,2017-11-13 12:41:51.636-05
2351,19,27,18,2017-11-13 12:37:48.836-05,2017-11-13 12:41:53.551-05
1562,20,34,12,2017-11-13 12:37:29.184-05,2017-11-13 12:41:53.619-05
2186,45,21,39,2017-11-13 12:37:38.617-05,2017-11-13 12:41:51.883-05
112,6,29,28,2017-11-13 12:37:22.203-05,2017-11-13 12:41:35.347-05
1147,7,27,11,2017-11-13 12:37:26.68-05,2017-11-13 12:41:39.967-05
2129,21,29,10,2017-11-13 12:37:37.519-05,2017-11-13 12:41:53.705-05
1681,7,29,30,2017-11-13 12:37:30.465-05,2017-11-13 12:41:40.005-05
2427,42,28,5,2017-11-13 12:38:03.778-05,2017-11-13 12:41:46.462-05
2154,27,29,25,2017-11-13 12:37:37.898-05,2017-11-13 12:41:56.358-05
2233,1,23,3,2017-11-13 12:37:41.394-05,2017-11-13 12:41:52.481-05
1925,1,32,22,2017-11-13 12:37:34.093-05,2017-11-13 12:41:52.519-05
1605,34,31,32,2017-11-13 12:37:29.616-05,2017-11-13 12:41:56.816-05
2221,36,32,22,2017-11-13 12:37:40.353-05,2017-11-13 12:41:56.859-05
2006,24,25,13,2017-11-13 12:37:35.379-05,2017-11-13 12:41:53.88-05
2141,25,31,10,2017-11-13 12:37:37.73-05,2017-11-13 12:41:53.962-05
2189,45,26,49,2017-11-13 12:37:38.637-05,2017-11-13 12:41:46.587-05
2358,23,21,11,2017-11-13 12:37:48.976-05,2017-11-13 12:41:41.605-05
2448,5,14,3,2017-11-13 12:38:25.439-05,2017-11-13 12:41:52.735-05
1453,46,37,1,2017-11-13 12:37:28.234-05,2017-11-13 12:41:46.6-05
2165,37,18,25,2017-11-13 12:37:38.178-05,2017-11-13 12:41:56.95-05
2133,23,20,25,2017-11-13 12:37:37.597-05,2017-11-13 12:41:41.628-05
2299,25,24,33,2017-11-13 12:37:44.923-05,2017-11-13 12:41:54.003-05
2106,7,25,3,2017-11-13 12:37:37.139-05,2017-11-13 12:41:52.823-05
2319,7,27,41,2017-11-13 12:37:46.261-05,2017-11-13 12:41:52.879-05
2178,43,22,25,2017-11-13 12:37:38.413-05,2017-11-13 12:41:57.201-05
2384,48,25,16,2017-11-13 12:37:51.552-05,2017-11-13 12:41:57.338-05
19,2,26,33,2017-11-13 12:37:21.712-05,2017-11-13 12:41:32.774-05
2273,26,23,9,2017-11-13 12:37:42.468-05,2017-11-13 12:41:54.043-05
2274,27,26,9,2017-11-13 12:37:42.535-05,2017-11-13 12:41:54.132-05
2198,49,26,45,2017-11-13 12:37:38.845-05,2017-11-13 12:41:46.873-05
2239,3,22,9,2017-11-13 12:37:41.513-05,2017-11-13 12:41:52.591-05
2266,22,31,27,2017-11-13 12:37:42.195-05,2017-11-13 12:41:56.084-05
2236,1,27,28,2017-11-13 12:37:41.44-05,2017-11-13 12:41:47.282-05
2136,24,23,3,2017-11-13 12:37:37.649-05,2017-11-13 12:41:56.131-05
2365,37,16,5,2017-11-13 12:37:49.541-05,2017-11-13 12:41:25.752-05
2134,23,23,24,2017-11-13 12:37:37.596-05,2017-11-13 12:41:08.061-05
2139,25,19,3,2017-11-13 12:37:37.716-05,2017-11-13 12:41:56.195-05
2257,9,19,37,2017-11-13 12:37:41.823-05,2017-11-13 12:40:56.279-05
2143,25,29,27,2017-11-13 12:37:37.749-05,2017-11-13 12:41:56.226-05
2261,10,26,28,2017-11-13 12:37:41.902-05,2017-11-13 12:41:47.565-05
1525,10,30,35,2017-11-13 12:37:28.862-05,2017-11-13 12:41:47.606-05
2403,11,26,28,2017-11-13 12:37:55.368-05,2017-11-13 12:41:47.684-05
2147,25,22,43,2017-11-13 12:37:37.772-05,2017-11-13 12:41:56.247-05
176,14,27,30,2017-11-13 12:37:22.508-05,2017-11-13 12:41:47.766-05
2278,27,28,30,2017-11-13 12:37:42.563-05,2017-11-13 12:41:56.368-05
276,17,30,34,2017-11-13 12:37:22.94-05,2017-11-13 12:41:47.921-05
1585,27,23,43,2017-11-13 12:37:29.425-05,2017-11-13 12:41:56.437-05
2302,30,24,48,2017-11-13 12:37:45.07-05,2017-11-13 12:41:56.634-05
2418,28,23,36,2017-11-13 12:37:58.203-05,2017-11-13 12:41:36.857-05
2240,6,25,9,2017-11-13 12:37:41.603-05,2017-11-13 12:41:52.667-05
2432,28,20,45,2017-11-13 12:38:05.254-05,2017-11-13 12:41:48.265-05
2331,5,25,18,2017-11-13 12:37:48.007-05,2017-11-13 12:41:52.756-05
2159,36,26,25,2017-11-13 12:37:38.101-05,2017-11-13 12:41:56.864-05
577,30,21,50,2017-11-13 12:37:24.175-05,2017-11-13 12:41:48.422-05
917,44,25,35,2017-11-13 12:37:25.553-05,2017-11-13 12:41:32.001-05
2244,9,31,1,2017-11-13 12:37:41.754-05,2017-11-13 12:41:52.9-05
1895,42,28,2,2017-11-13 12:37:33.663-05,2017-11-13 12:41:48.938-05
2177,43,22,18,2017-11-13 12:37:38.396-05,2017-11-13 12:41:49.026-05
2114,10,29,21,2017-11-13 12:37:37.301-05,2017-11-13 12:41:53.016-05
1640,43,23,12,2017-11-13 12:37:29.917-05,2017-11-13 12:41:57.183-05
2231,50,23,8,2017-11-13 12:37:40.992-05,2017-11-13 12:41:49.311-05
2306,43,20,48,2017-11-13 12:37:45.519-05,2017-11-13 12:41:57.247-05
2262,13,29,9,2017-11-13 12:37:41.947-05,2017-11-13 12:41:53.155-05
1146,7,27,8,2017-11-13 12:37:26.678-05,2017-11-13 12:41:49.994-05
2109,7,29,23,2017-11-13 12:37:37.157-05,2017-11-13 12:41:50.031-05
1460,46,33,27,2017-11-13 12:37:28.277-05,2017-11-13 12:41:57.288-05
138,13,26,20,2017-11-13 12:37:22.336-05,2017-11-13 12:41:53.181-05
1590,32,36,10,2017-11-13 12:37:29.514-05,2017-11-13 12:41:42.209-05
2389,18,24,6,2017-11-13 12:37:52.836-05,2017-11-13 12:41:53.433-05
2224,36,26,50,2017-11-13 12:37:40.397-05,2017-11-13 12:41:42.586-05
2122,13,26,36,2017-11-13 12:37:37.4-05,2017-11-13 12:41:50.27-05
2293,46,26,9,2017-11-13 12:37:43.459-05,2017-11-13 12:41:38.342-05
2211,14,23,36,2017-11-13 12:37:39.573-05,2017-11-13 12:41:50.351-05
355,21,29,4,2017-11-13 12:37:23.276-05,2017-11-13 12:41:50.81-05
340,20,26,34,2017-11-13 12:37:23.199-05,2017-11-13 12:41:33.558-05
2123,18,27,7,2017-11-13 12:37:37.439-05,2017-11-13 12:41:53.438-05
2428,42,30,9,2017-11-13 12:38:03.783-05,2017-11-13 12:41:42.938-05
2126,18,20,44,2017-11-13 12:37:37.484-05,2017-11-13 12:41:53.498-05
2219,36,23,14,2017-11-13 12:37:40.341-05,2017-11-13 12:41:51.302-05
2444,19,21,1,2017-11-13 12:38:10.444-05,2017-11-13 12:41:53.512-05
2223,36,30,38,2017-11-13 12:37:40.379-05,2017-11-13 12:41:51.337-05
2349,19,23,10,2017-11-13 12:37:48.823-05,2017-11-13 12:41:53.532-05
320,19,21,50,2017-11-13 12:37:23.113-05,2017-11-13 12:41:53.6-05
2290,35,29,9,2017-11-13 12:37:42.909-05,2017-11-13 12:41:11.825-05
2130,21,28,27,2017-11-13 12:37:37.539-05,2017-11-13 12:41:53.74-05
2215,22,28,10,2017-11-13 12:37:39.872-05,2017-11-13 12:41:53.786-05
2265,22,26,9,2017-11-13 12:37:42.17-05,2017-11-13 12:41:53.786-05
2412,9,22,15,2017-11-13 12:37:57.659-05,2017-11-13 12:41:40.253-05
2426,9,30,42,2017-11-13 12:38:02.629-05,2017-11-13 12:41:40.342-05
2359,25,25,5,2017-11-13 12:37:49.045-05,2017-11-13 12:41:53.951-05
2340,11,21,23,2017-11-13 12:37:48.415-05,2017-11-13 12:41:40.643-05
2187,45,16,37,2017-11-13 12:37:38.617-05,2017-11-13 12:41:51.883-05
2301,25,20,50,2017-11-13 12:37:44.946-05,2017-11-13 12:41:54.03-05
2420,31,27,9,2017-11-13 12:37:58.336-05,2017-11-13 12:41:54.22-05
749,38,34,22,2017-11-13 12:37:24.89-05,2017-11-13 12:41:54.442-05
2335,5,16,37,2017-11-13 12:37:48.043-05,2017-11-13 12:41:24.947-05
2323,41,27,7,2017-11-13 12:37:47.221-05,2017-11-13 12:41:54.499-05
53,3,19,35,2017-11-13 12:37:21.897-05,2017-11-13 12:41:13.182-05
2254,9,23,28,2017-11-13 12:37:41.806-05,2017-11-13 12:41:35.775-05
2168,39,25,18,2017-11-13 12:37:38.243-05,2017-11-13 12:41:46.418-05
2181,44,20,18,2017-11-13 12:37:38.503-05,2017-11-13 12:41:54.656-05
2258,9,26,46,2017-11-13 12:37:41.844-05,2017-11-13 12:41:35.853-05
2383,48,23,13,2017-11-13 12:37:51.54-05,2017-11-13 12:41:54.948-05
2442,48,21,19,2017-11-13 12:38:08.847-05,2017-11-13 12:41:54.969-05
2307,48,20,21,2017-11-13 12:37:45.626-05,2017-11-13 12:41:54.977-05
2313,48,24,49,2017-11-13 12:37:45.707-05,2017-11-13 12:41:55.021-05
2196,49,25,25,2017-11-13 12:37:38.81-05,2017-11-13 12:41:55.084-05
2317,50,20,25,2017-11-13 12:37:45.812-05,2017-11-13 12:41:55.175-05
2103,3,19,25,2017-11-13 12:37:37.009-05,2017-11-13 12:41:55.71-05
1942,12,27,16,2017-11-13 12:37:34.469-05,2017-11-13 12:41:55.893-05
1926,1,25,25,2017-11-13 12:37:34.103-05,2017-11-13 12:41:52.532-05
2296,18,24,50,2017-11-13 12:37:44.535-05,2017-11-13 12:41:53.512-05
2425,5,28,42,2017-11-13 12:38:02.32-05,2017-11-13 12:41:44.79-05
2297,21,20,48,2017-11-13 12:37:44.672-05,2017-11-13 12:41:53.762-05
2155,27,27,39,2017-11-13 12:37:37.911-05,2017-11-13 12:41:51.113-05
2355,22,28,5,2017-11-13 12:37:48.891-05,2017-11-13 12:41:53.782-05
2158,36,28,21,2017-11-13 12:37:38.089-05,2017-11-13 12:41:51.317-05
706,37,24,4,2017-11-13 12:37:24.707-05,2017-11-13 12:41:51.358-05
2228,39,29,12,2017-11-13 12:37:40.544-05,2017-11-13 12:41:51.53-05
2151,25,25,49,2017-11-13 12:37:37.79-05,2017-11-13 12:41:54.019-05
686,35,23,23,2017-11-13 12:37:24.617-05,2017-11-13 12:41:34.117-05
1621,42,36,12,2017-11-13 12:37:29.798-05,2017-11-13 12:41:51.675-05
1579,27,34,10,2017-11-13 12:37:29.375-05,2017-11-13 12:41:54.136-05
2152,27,29,13,2017-11-13 12:37:37.873-05,2017-11-13 12:41:54.141-05
2362,27,24,19,2017-11-13 12:37:49.226-05,2017-11-13 12:41:54.152-05
1628,42,34,29,2017-11-13 12:37:29.844-05,2017-11-13 12:41:51.731-05
2171,39,30,32,2017-11-13 12:37:38.265-05,2017-11-13 12:41:46.432-05
2183,45,22,3,2017-11-13 12:37:38.572-05,2017-11-13 12:41:51.829-05
993,49,29,2,2017-11-13 12:37:25.831-05,2017-11-13 12:41:38.605-05
2185,45,18,23,2017-11-13 12:37:38.593-05,2017-11-13 12:41:51.871-05
2304,33,24,25,2017-11-13 12:37:45.179-05,2017-11-13 12:41:54.346-05
2422,41,19,9,2017-11-13 12:37:58.747-05,2017-11-13 12:41:54.499-05
2267,23,26,1,2017-11-13 12:37:42.233-05,2017-11-13 12:41:41.579-05
2235,1,26,23,2017-11-13 12:37:41.423-05,2017-11-13 12:41:39.578-05
2436,45,23,33,2017-11-13 12:38:06.341-05,2017-11-13 12:41:51.877-05
2202,1,27,43,2017-11-13 12:37:39.197-05,2017-11-13 12:41:47.316-05
2324,41,24,27,2017-11-13 12:37:47.246-05,2017-11-13 12:41:54.556-05
911,44,24,26,2017-11-13 12:37:25.532-05,2017-11-13 12:41:54.684-05
1808,10,34,40,2017-11-13 12:37:32.321-05,2017-11-13 12:41:47.622-05
2234,1,31,9,2017-11-13 12:37:41.394-05,2017-11-13 12:41:52.488-05
2288,32,25,9,2017-11-13 12:37:42.763-05,2017-11-13 12:41:42.209-05
2443,1,21,19,2017-11-13 12:38:09.451-05,2017-11-13 12:41:52.519-05
1915,48,25,33,2017-11-13 12:37:33.844-05,2017-11-13 12:41:55.004-05
2295,1,30,33,2017-11-13 12:37:44.092-05,2017-11-13 12:41:52.544-05
2237,3,23,1,2017-11-13 12:37:41.497-05,2017-11-13 12:41:52.564-05
800,39,22,50,2017-11-13 12:37:25.087-05,2017-11-13 12:41:42.778-05
2291,37,19,9,2017-11-13 12:37:42.984-05,2017-11-13 12:40:58.141-05
2311,48,28,38,2017-11-13 12:37:45.68-05,2017-11-13 12:41:55.009-05
55,3,20,38,2017-11-13 12:37:21.907-05,2017-11-13 12:41:52.632-05
62,3,21,47,2017-11-13 12:37:21.931-05,2017-11-13 12:41:52.646-05
2334,5,25,25,2017-11-13 12:37:48.021-05,2017-11-13 12:41:52.789-05
1289,26,24,8,2017-11-13 12:37:27.341-05,2017-11-13 12:41:48.133-05
2294,49,30,1,2017-11-13 12:37:43.527-05,2017-11-13 12:41:55.026-05
2441,45,18,9,2017-11-13 12:38:08.704-05,2017-11-13 12:41:43.063-05
2385,50,20,5,2017-11-13 12:37:51.594-05,2017-11-13 12:41:55.128-05
2318,50,23,48,2017-11-13 12:37:45.838-05,2017-11-13 12:41:55.203-05
2411,3,21,11,2017-11-13 12:37:57.47-05,2017-11-13 12:41:55.69-05
2108,7,29,13,2017-11-13 12:37:37.152-05,2017-11-13 12:41:52.836-05
2419,28,23,48,2017-11-13 12:37:58.227-05,2017-11-13 12:41:48.273-05
1511,7,29,49,2017-11-13 12:37:28.802-05,2017-11-13 12:41:52.893-05
1790,3,23,36,2017-11-13 12:37:31.917-05,2017-11-13 12:41:55.732-05
544,29,23,50,2017-11-13 12:37:24.049-05,2017-11-13 12:41:48.348-05
2298,22,28,48,2017-11-13 12:37:44.748-05,2017-11-13 12:41:56.124-05
892,43,22,44,2017-11-13 12:37:25.458-05,2017-11-13 12:41:23.313-05
2263,14,28,9,2017-11-13 12:37:42.025-05,2017-11-13 12:41:36.067-05
2008,24,26,22,2017-11-13 12:37:35.409-05,2017-11-13 12:41:56.148-05
